Time,Price,Size,TradeVolume
09:30:30,100.19,218,0
09:30:30,100.20,271,0
09:30:30,100.21,250,0
09:30:30,100.22,244,0
09:30:30,100.23,264,0
09:30:30,100.24,215,0
09:30:30,100.25,231,0
09:30:30,100.26,199,0
09:30:30,100.27,202,0
09:30:30,100.28,249,0
09:30:30,100.29,212,0
09:30:30,100.30,240,0
09:30:32,99.70,-241,0
09:30:32,99.71,-255,0
09:30:32,99.72,-248,0
09:30:32,99.73,-259,0
09:30:32,99.74,-230,0
09:30:32,99.75,-253,0
09:30:32,99.76,-224,0
09:30:32,99.77,-233,0
09:30:32,99.78,-209,0
09:30:32,99.79,-251,0
09:30:32,99.80,-218,0
09:30:32,99.81,-252,0
09:30:32,99.82,-222,0
09:30:32,99.83,-254,0
09:30:32,99.84,-242,0
09:30:32,99.85,-1044,0
09:30:32,99.86,-215,0
09:30:32,99.87,-207,0
09:30:32,99.88,-220,0
09:30:32,99.89,-201,0
09:30:32,99.90,-213,0
09:30:32,99.91,-175,0
09:30:32,99.92,-168,0
09:30:32,99.93,-185,0
09:30:32,99.94,-141,0
09:30:32,99.95,-136,0
09:30:32,99.96,-109,0
09:30:32,99.97,-49,0
09:30:32,99.98,-99,0
09:30:32,99.99,-57,0
09:30:32,100.00,0,0
09:30:32,100.01,29,0
09:30:32,100.02,85,0
09:30:32,100.03,115,0
09:30:32,100.04,102,0
09:30:32,100.05,92,0
09:30:32,100.06,130,0
09:30:32,100.07,129,0
09:30:32,100.08,129,0
09:30:32,100.09,159,0
09:30:32,100.10,159,0
09:30:32,100.11,207,0
09:30:32,100.12,217,0
09:30:32,100.13,205,0
09:30:32,100.14,174,0
09:30:32,100.15,190,0
09:30:32,100.16,1002,0
09:30:32,100.17,229,0
09:30:32,100.18,256,0
09:30:32,100.19,198,0
09:30:32,100.20,241,0
09:30:32,100.21,259,0
09:30:32,100.22,222,0
09:30:32,100.23,253,0
09:30:32,100.24,226,0
09:30:32,100.25,255,0
09:30:32,100.26,230,0
09:30:32,100.27,235,0
09:30:32,100.28,226,0
09:30:32,100.29,253,0
09:30:32,100.30,222,0
09:30:34,99.70,-244,0
09:30:34,99.71,-269,0
09:30:34,99.72,-263,0
09:30:34,99.73,-242,0
09:30:34,99.74,-217,0
09:30:34,99.75,-215,0
09:30:34,99.76,-238,0
09:30:34,99.77,-234,0
09:30:34,99.78,-215,0
09:30:34,99.79,-221,0
09:30:34,99.80,-254,0
09:30:34,99.81,-209,0
09:30:34,99.82,-186,0
09:30:34,99.83,-223,0
09:30:34,99.84,-199,0
09:30:34,99.85,-902,0
09:30:34,99.86,-244,0
09:30:34,99.87,-203,0
09:30:34,99.88,-225,0
09:30:34,99.89,-202,0
09:30:34,99.90,-187,0
09:30:34,99.91,-200,0
09:30:34,99.92,-146,0
09:30:34,99.93,-159,0
09:30:34,99.94,-167,0
09:30:34,99.95,-94,0
09:30:34,99.96,-109,0
09:30:34,99.97,-93,0
09:30:34,99.98,-54,329
09:30:34,99.99,0,0
09:30:34,100.00,31,0
09:30:34,100.01,87,0
09:30:34,100.02,70,0
09:30:34,100.03,92,0
09:30:34,100.04,128,0
09:30:34,100.05,157,0
09:30:34,100.06,135,0
09:30:34,100.07,165,0
09:30:34,100.08,163,0
09:30:34,100.09,194,0
09:30:34,100.10,239,0
09:30:34,100.11,187,0
09:30:34,100.12,208,0
09:30:34,100.13,248,0
09:30:34,100.14,211,0
09:30:34,100.15,247,0
09:30:34,100.16,1084,0
09:30:34,100.17,231,0
09:30:34,100.18,219,0
09:30:34,100.19,228,0
09:30:34,100.20,243,0
09:30:34,100.21,251,0
09:30:34,100.22,248,0
09:30:34,100.23,225,0
09:30:34,100.24,266,0
09:30:34,100.25,238,0
09:30:34,100.26,238,0
09:30:34,100.27,237,0
09:30:34,100.28,258,0
09:30:34,100.29,215,0
09:30:34,100.30,235,0
09:30:36,99.70,-210,0
09:30:36,99.71,-240,0
09:30:36,99.72,-251,0
09:30:36,99.73,-251,0
09:30:36,99.74,-228,0
09:30:36,99.75,-245,0
09:30:36,99.76,-239,0
09:30:36,99.77,-241,0
09:30:36,99.78,-241,0
09:30:36,99.79,-246,0
09:30:36,99.80,-266,0
09:30:36,99.81,-232,0
09:30:36,99.82,-226,0
09:30:36,99.83,-183,0
09:30:36,99.84,-230,0
09:30:36,99.85,-951,0
09:30:36,99.86,-170,0
09:30:36,99.87,-193,0
09:30:36,99.88,-213,0
09:30:36,99.89,-162,0
09:30:36,99.90,-184,0
09:30:36,99.91,-145,0
09:30:36,99.92,-160,0
09:30:36,99.93,-182,0
09:30:36,99.94,-167,0
09:30:36,99.95,-91,0
09:30:36,99.96,-100,0
09:30:36,99.97,-69,0
09:30:36,99.98,-35,0
09:30:36,99.99,0,0
09:30:36,100.00,36,0
09:30:36,100.01,59,0
09:30:36,100.02,100,0
09:30:36,100.03,148,0
09:30:36,100.04,88,0
09:30:36,100.05,122,0
09:30:36,100.06,194,0
09:30:36,100.07,164,0
09:30:36,100.08,204,0
09:30:36,100.09,179,0
09:30:36,100.10,195,0
09:30:36,100.11,204,0
09:30:36,100.12,200,0
09:30:36,100.13,189,0
09:30:36,100.14,213,0
09:30:36,100.15,245,0
09:30:36,100.16,1021,0
09:30:36,100.17,226,0
09:30:36,100.18,218,0
09:30:36,100.19,253,0
09:30:36,100.20,238,0
09:30:36,100.21,269,0
09:30:36,100.22,254,0
09:30:36,100.23,255,0
09:30:36,100.24,217,0
09:30:36,100.25,237,0
09:30:36,100.26,213,0
09:30:36,100.27,262,0
09:30:36,100.28,200,0
09:30:36,100.29,214,0
09:30:36,100.30,239,0
09:30:38,99.70,-242,0
09:30:38,99.71,-224,0
09:30:38,99.72,-281,0
09:30:38,99.73,-236,0
09:30:38,99.74,-238,0
09:30:38,99.75,-251,0
09:30:38,99.76,-236,0
09:30:38,99.77,-233,0
09:30:38,99.78,-234,0
09:30:38,99.79,-211,0
09:30:38,99.80,-203,0
09:30:38,99.81,-211,0
09:30:38,99.82,-205,0
09:30:38,99.83,-234,0
09:30:38,99.84,-221,0
09:30:38,99.85,-859,0
09:30:38,99.86,-169,0
09:30:38,99.87,-200,0
09:30:38,99.88,-189,0
09:30:38,99.89,-165,0
09:30:38,99.90,-159,0
09:30:38,99.91,-155,0
09:30:38,99.92,-157,0
09:30:38,99.93,-151,0
09:30:38,99.94,-141,0
09:30:38,99.95,-117,0
09:30:38,99.96,-101,0
09:30:38,99.97,-81,0
09:30:38,99.98,-82,0
09:30:38,99.99,0,0
09:30:38,100.00,46,0
09:30:38,100.01,83,0
09:30:38,100.02,110,0
09:30:38,100.03,118,0
09:30:38,100.04,124,0
09:30:38,100.05,130,0
09:30:38,100.06,138,0
09:30:38,100.07,157,0
09:30:38,100.08,209,0
09:30:38,100.09,224,0
09:30:38,100.10,212,0
09:30:38,100.11,221,0
09:30:38,100.12,195,0
09:30:38,100.13,194,0
09:30:38,100.14,252,0
09:30:38,100.15,246,0
09:30:38,100.16,852,0
09:30:38,100.17,184,0
09:30:38,100.18,213,0
09:30:38,100.19,260,0
09:30:38,100.20,262,0
09:30:38,100.21,208,0
09:30:38,100.22,281,0
09:30:38,100.23,241,0
09:30:38,100.24,255,0
09:30:38,100.25,238,0
09:30:38,100.26,241,0
09:30:38,100.27,256,0
09:30:38,100.28,232,0
09:30:38,100.29,267,0
09:30:38,100.30,236,0
09:30:40,99.70,-249,0
09:30:40,99.71,-250,0
09:30:40,99.72,-226,0
09:30:40,99.73,-257,0
09:30:40,99.74,-265,0
09:30:40,99.75,-224,0
09:30:40,99.76,-236,0
09:30:40,99.77,-231,0
09:30:40,99.78,-234,0
09:30:40,99.79,-209,0
09:30:40,99.80,-245,0
09:30:40,99.81,-222,0
09:30:40,99.82,-221,0
09:30:40,99.83,-181,0
09:30:40,99.84,-239,0
09:30:40,99.85,-1013,0
09:30:40,99.86,-244,0
09:30:40,99.87,-195,0
09:30:40,99.88,-214,0
09:30:40,99.89,-198,0
09:30:40,99.90,-191,0
09:30:40,99.91,-186,0
09:30:40,99.92,-192,0
09:30:40,99.93,-164,0
09:30:40,99.94,-111,0
09:30:40,99.95,-92,0
09:30:40,99.96,-98,0
09:30:40,99.97,-109,0
09:30:40,99.98,-49,21
09:30:40,99.99,0,0
09:30:40,100.00,26,0
09:30:40,100.01,43,0
09:30:40,100.02,88,0
09:30:40,100.03,120,0
09:30:40,100.04,125,0
09:30:40,100.05,129,0
09:30:40,100.06,168,0
09:30:40,100.07,156,0
09:30:40,100.08,174,0
09:30:40,100.09,196,0
09:30:40,100.10,181,0
09:30:40,100.11,219,0
09:30:40,100.12,227,0
09:30:40,100.13,211,0
09:30:40,100.14,204,0
09:30:40,100.15,222,0
09:30:40,100.16,963,0
09:30:40,100.17,215,0
09:30:40,100.18,257,0
09:30:40,100.19,243,0
09:30:40,100.20,257,0
09:30:40,100.21,214,0
09:30:40,100.22,218,0
09:30:40,100.23,219,0
09:30:40,100.24,234,0
09:30:40,100.25,257,0
09:30:40,100.26,261,0
09:30:40,100.27,271,0
09:30:40,100.28,229,0
09:30:40,100.29,229,0
09:30:40,100.30,257,0
09:30:42,99.70,-239,0
09:30:42,99.71,-260,0
09:30:42,99.72,-247,0
09:30:42,99.73,-264,0
09:30:42,99.74,-245,0
09:30:42,99.75,-242,0
09:30:42,99.76,-216,0
09:30:42,99.77,-222,0
09:30:42,99.78,-247,0
09:30:42,99.79,-226,0
09:30:42,99.80,-206,0
09:30:42,99.81,-201,0
09:30:42,99.82,-238,0
09:30:42,99.83,-194,0
09:30:42,99.84,-212,0
09:30:42,99.85,-939,0
09:30:42,99.86,-161,0
09:30:42,99.87,-182,0
09:30:42,99.88,-143,0
09:30:42,99.89,-213,0
09:30:42,99.90,-181,0
09:30:42,99.91,-157,0
09:30:42,99.92,-171,0
09:30:42,99.93,-159,0
09:30:42,99.94,-142,0
09:30:42,99.95,-88,0
09:30:42,99.96,-122,0
09:30:42,99.97,-66,0
09:30:42,99.98,-41,0
09:30:42,99.99,0,0
09:30:42,100.00,30,0
09:30:42,100.01,43,0
09:30:42,100.02,127,0
09:30:42,100.03,105,0
09:30:42,100.04,119,0
09:30:42,100.05,138,0
09:30:42,100.06,134,0
09:30:42,100.07,205,0
09:30:42,100.08,188,0
09:30:42,100.09,204,0
09:30:42,100.10,206,0
09:30:42,100.11,209,0
09:30:42,100.12,186,0
09:30:42,100.13,210,0
09:30:42,100.14,243,0
09:30:42,100.15,190,0
09:30:42,100.16,1033,0
09:30:42,100.17,223,0
09:30:42,100.18,237,0
09:30:42,100.19,252,0
09:30:42,100.20,224,0
09:30:42,100.21,239,0
09:30:42,100.22,209,0
09:30:42,100.23,226,0
09:30:42,100.24,231,0
09:30:42,100.25,273,0
09:30:42,100.26,207,0
09:30:42,100.27,248,0
09:30:42,100.28,244,0
09:30:42,100.29,275,0
09:30:42,100.30,268,0
09:30:44,99.70,-240,0
09:30:44,99.71,-254,0
09:30:44,99.72,-238,0
09:30:44,99.73,-215,0
09:30:44,99.74,-236,0
09:30:44,99.75,-233,0
09:30:44,99.76,-221,0
09:30:44,99.77,-238,0
09:30:44,99.78,-253,0
09:30:44,99.79,-243,0
09:30:44,99.80,-216,0
09:30:44,99.81,-246,0
09:30:44,99.82,-223,0
09:30:44,99.83,-223,0
09:30:44,99.84,-223,0
09:30:44,99.85,-848,0
09:30:44,99.86,-225,0
09:30:44,99.87,-206,0
09:30:44,99.88,-185,0
09:30:44,99.89,-202,0
09:30:44,99.90,-197,0
09:30:44,99.91,-162,0
09:30:44,99.92,-190,0
09:30:44,99.93,-161,0
09:30:44,99.94,-113,0
09:30:44,99.95,-110,0
09:30:44,99.96,-69,0
09:30:44,99.97,-69,0
09:30:44,99.98,-31,242
09:30:44,99.99,0,0
09:30:44,100.00,61,0
09:30:44,100.01,75,0
09:30:44,100.02,84,0
09:30:44,100.03,114,0
09:30:44,100.04,133,0
09:30:44,100.05,127,0
09:30:44,100.06,188,0
09:30:44,100.07,174,0
09:30:44,100.08,193,0
09:30:44,100.09,185,0
09:30:44,100.10,212,0
09:30:44,100.11,210,0
09:30:44,100.12,239,0
09:30:44,100.13,203,0
09:30:44,100.14,187,0
09:30:44,100.15,200,0
09:30:44,100.16,890,0
09:30:44,100.17,213,0
09:30:44,100.18,226,0
09:30:44,100.19,252,0
09:30:44,100.20,230,0
09:30:44,100.21,241,0
09:30:44,100.22,205,0
09:30:44,100.23,223,0
09:30:44,100.24,240,0
09:30:44,100.25,248,0
09:30:44,100.26,240,0
09:30:44,100.27,239,0
09:30:44,100.28,237,0
09:30:44,100.29,269,0
09:30:44,100.30,283,0
09:30:46,99.70,-238,0
09:30:46,99.71,-214,0
09:30:46,99.72,-240,0
09:30:46,99.73,-244,0
09:30:46,99.74,-242,0
09:30:46,99.75,-197,0
09:30:46,99.76,-244,0
09:30:46,99.77,-241,0
09:30:46,99.78,-217,0
09:30:46,99.79,-220,0
09:30:46,99.80,-271,0
09:30:46,99.81,-219,0
09:30:46,99.82,-221,0
09:30:46,99.83,-207,0
09:30:46,99.84,-176,0
09:30:46,99.85,-800,0
09:30:46,99.86,-244,0
09:30:46,99.87,-170,0
09:30:46,99.88,-217,0
09:30:46,99.89,-189,0
09:30:46,99.90,-215,0
09:30:46,99.91,-175,0
09:30:46,99.92,-175,0
09:30:46,99.93,-179,0
09:30:46,99.94,-136,0
09:30:46,99.95,-141,0
09:30:46,99.96,-131,0
09:30:46,99.97,-118,0
09:30:46,99.98,-64,0
09:30:46,99.99,-65,0
09:30:46,100.00,0,0
09:30:46,100.01,47,0
09:30:46,100.02,71,0
09:30:46,100.03,95,0
09:30:46,100.04,125,0
09:30:46,100.05,149,0
09:30:46,100.06,157,0
09:30:46,100.07,198,0
09:30:46,100.08,191,0
09:30:46,100.09,198,0
09:30:46,100.10,202,0
09:30:46,100.11,207,0
09:30:46,100.12,211,0
09:30:46,100.13,245,0
09:30:46,100.14,236,0
09:30:46,100.15,248,0
09:30:46,100.16,975,0
09:30:46,100.17,235,0
09:30:46,100.18,255,0
09:30:46,100.19,236,0
09:30:46,100.20,246,0
09:30:46,100.21,191,0
09:30:46,100.22,235,0
09:30:46,100.23,221,0
09:30:46,100.24,207,0
09:30:46,100.25,234,0
09:30:46,100.26,257,0
09:30:46,100.27,249,0
09:30:46,100.28,230,0
09:30:46,100.29,254,0
09:30:46,100.30,262,0
09:30:48,99.70,-244,0
09:30:48,99.71,-248,0
09:30:48,99.72,-238,0
09:30:48,99.73,-236,0
09:30:48,99.74,-245,0
09:30:48,99.75,-250,0
09:30:48,99.76,-283,0
09:30:48,99.77,-272,0
09:30:48,99.78,-255,0
09:30:48,99.79,-215,0
09:30:48,99.80,-207,0
09:30:48,99.81,-237,0
09:30:48,99.82,-202,0
09:30:48,99.83,-207,0
09:30:48,99.84,-230,0
09:30:48,99.85,-994,0
09:30:48,99.86,-209,0
09:30:48,99.87,-222,0
09:30:48,99.88,-201,0
09:30:48,99.89,-215,0
09:30:48,99.90,-180,0
09:30:48,99.91,-127,0
09:30:48,99.92,-151,0
09:30:48,99.93,-160,0
09:30:48,99.94,-157,0
09:30:48,99.95,-107,0
09:30:48,99.96,-153,0
09:30:48,99.97,-77,0
09:30:48,99.98,-79,0
09:30:48,99.99,-47,0
09:30:48,100.00,0,0
09:30:48,100.01,56,20
09:30:48,100.02,39,0
09:30:48,100.03,90,0
09:30:48,100.04,140,0
09:30:48,100.05,132,0
09:30:48,100.06,155,0
09:30:48,100.07,158,0
09:30:48,100.08,156,0
09:30:48,100.09,212,0
09:30:48,100.10,192,0
09:30:48,100.11,207,0
09:30:48,100.12,199,0
09:30:48,100.13,227,0
09:30:48,100.14,208,0
09:30:48,100.15,227,0
09:30:48,100.16,947,0
09:30:48,100.17,233,0
09:30:48,100.18,209,0
09:30:48,100.19,244,0
09:30:48,100.20,240,0
09:30:48,100.21,202,0
09:30:48,100.22,237,0
09:30:48,100.23,233,0
09:30:48,100.24,221,0
09:30:48,100.25,239,0
09:30:48,100.26,228,0
09:30:48,100.27,236,0
09:30:48,100.28,238,0
09:30:48,100.29,239,0
09:30:48,100.30,245,0
09:30:50,99.70,-245,0
09:30:50,99.71,-275,0
09:30:50,99.72,-247,0
09:30:50,99.73,-242,0
09:30:50,99.74,-270,0
09:30:50,99.75,-235,0
09:30:50,99.76,-260,0
09:30:50,99.77,-231,0
09:30:50,99.78,-245,0
09:30:50,99.79,-209,0
09:30:50,99.80,-223,0
09:30:50,99.81,-227,0
09:30:50,99.82,-223,0
09:30:50,99.83,-237,0
09:30:50,99.84,-229,0
09:30:50,99.85,-904,0
09:30:50,99.86,-228,0
09:30:50,99.87,-227,0
09:30:50,99.88,-218,0
09:30:50,99.89,-190,0
09:30:50,99.90,-196,0
09:30:50,99.91,-146,0
09:30:50,99.92,-154,0
09:30:50,99.93,-207,0
09:30:50,99.94,-140,0
09:30:50,99.95,-130,0
09:30:50,99.96,-141,0
09:30:50,99.97,-112,0
09:30:50,99.98,-67,0
09:30:50,99.99,-71,61
09:30:50,100.00,0,0
09:30:50,100.01,54,0
09:30:50,100.02,60,0
09:30:50,100.03,80,0
09:30:50,100.04,124,0
09:30:50,100.05,115,0
09:30:50,100.06,181,0
09:30:50,100.07,171,0
09:30:50,100.08,188,0
09:30:50,100.09,203,0
09:30:50,100.10,178,0
09:30:50,100.11,177,0
09:30:50,100.12,183,0
09:30:50,100.13,201,0
09:30:50,100.14,171,0
09:30:50,100.15,213,0
09:30:50,100.16,1082,0
09:30:50,100.17,261,0
09:30:50,100.18,222,0
09:30:50,100.19,222,0
09:30:50,100.20,198,0
09:30:50,100.21,224,0
09:30:50,100.22,237,0
09:30:50,100.23,273,0
09:30:50,100.24,259,0
09:30:50,100.25,255,0
09:30:50,100.26,240,0
09:30:50,100.27,258,0
09:30:50,100.28,272,0
09:30:50,100.29,236,0
09:30:50,100.30,267,0
09:30:52,99.70,-206,0
09:30:52,99.71,-214,0
09:30:52,99.72,-235,0
09:30:52,99.73,-245,0
09:30:52,99.74,-265,0
09:30:52,99.75,-248,0
09:30:52,99.76,-238,0
09:30:52,99.77,-247,0
09:30:52,99.78,-224,0
09:30:52,99.79,-253,0
09:30:52,99.80,-261,0
09:30:52,99.81,-206,0
09:30:52,99.82,-215,0
09:30:52,99.83,-235,0
09:30:52,99.84,-248,0
09:30:52,99.85,-814,0
09:30:52,99.86,-270,0
09:30:52,99.87,-210,0
09:30:52,99.88,-199,0
09:30:52,99.89,-159,0
09:30:52,99.90,-188,0
09:30:52,99.91,-176,0
09:30:52,99.92,-152,0
09:30:52,99.93,-155,0
09:30:52,99.94,-153,0
09:30:52,99.95,-145,0
09:30:52,99.96,-98,0
09:30:52,99.97,-82,0
09:30:52,99.98,-56,0
09:30:52,99.99,-28,255
09:30:52,100.00,0,0
09:30:52,100.01,68,0
09:30:52,100.02,53,0
09:30:52,100.03,103,0
09:30:52,100.04,115,0
09:30:52,100.05,111,0
09:30:52,100.06,132,0
09:30:52,100.07,160,0
09:30:52,100.08,170,0
09:30:52,100.09,158,0
09:30:52,100.10,203,0
09:30:52,100.11,216,0
09:30:52,100.12,243,0
09:30:52,100.13,240,0
09:30:52,100.14,205,0
09:30:52,100.15,225,0
09:30:52,100.16,1073,0
09:30:52,100.17,210,0
09:30:52,100.18,225,0
09:30:52,100.19,226,0
09:30:52,100.20,221,0
09:30:52,100.21,227,0
09:30:52,100.22,234,0
09:30:52,100.23,240,0
09:30:52,100.24,244,0
09:30:52,100.25,203,0
09:30:52,100.26,243,0
09:30:52,100.27,276,0
09:30:52,100.28,250,0
09:30:52,100.29,235,0
09:30:52,100.30,239,0
09:30:54,99.70,-242,0
09:30:54,99.71,-230,0
09:30:54,99.72,-232,0
09:30:54,99.73,-238,0
09:30:54,99.74,-223,0
09:30:54,99.75,-210,0
09:30:54,99.76,-213,0
09:30:54,99.77,-245,0
09:30:54,99.78,-219,0
09:30:54,99.79,-241,0
09:30:54,99.80,-226,0
09:30:54,99.81,-198,0
09:30:54,99.82,-236,0
09:30:54,99.83,-240,0
09:30:54,99.84,-236,0
09:30:54,99.85,-983,0
09:30:54,99.86,-220,0
09:30:54,99.87,-216,0
09:30:54,99.88,-198,0
09:30:54,99.89,-208,0
09:30:54,99.90,-211,0
09:30:54,99.91,-181,0
09:30:54,99.92,-173,0
09:30:54,99.93,-157,0
09:30:54,99.94,-176,0
09:30:54,99.95,-147,0
09:30:54,99.96,-132,0
09:30:54,99.97,-110,0
09:30:54,99.98,-83,0
09:30:54,99.99,-61,0
09:30:54,100.00,-6,0
09:30:54,100.01,0,0
09:30:54,100.02,50,0
09:30:54,100.03,71,0
09:30:54,100.04,92,0
09:30:54,100.05,113,0
09:30:54,100.06,116,0
09:30:54,100.07,185,0
09:30:54,100.08,158,0
09:30:54,100.09,142,0
09:30:54,100.10,138,0
09:30:54,100.11,187,0
09:30:54,100.12,172,0
09:30:54,100.13,201,0
09:30:54,100.14,218,0
09:30:54,100.15,220,0
09:30:54,100.16,854,0
09:30:54,100.17,223,0
09:30:54,100.18,232,0
09:30:54,100.19,211,0
09:30:54,100.20,256,0
09:30:54,100.21,230,0
09:30:54,100.22,189,0
09:30:54,100.23,268,0
09:30:54,100.24,248,0
09:30:54,100.25,233,0
09:30:54,100.26,254,0
09:30:54,100.27,238,0
09:30:54,100.28,281,0
09:30:54,100.29,233,0
09:30:54,100.30,228,0
09:30:56,99.70,-228,0
09:30:56,99.71,-269,0
09:30:56,99.72,-233,0
09:30:56,99.73,-227,0
09:30:56,99.74,-250,0
09:30:56,99.75,-234,0
09:30:56,99.76,-228,0
09:30:56,99.77,-233,0
09:30:56,99.78,-228,0
09:30:56,99.79,-262,0
09:30:56,99.80,-211,0
09:30:56,99.81,-236,0
09:30:56,99.82,-213,0
09:30:56,99.83,-208,0
09:30:56,99.84,-217,0
09:30:56,99.85,-884,0
09:30:56,99.86,-233,0
09:30:56,99.87,-227,0
09:30:56,99.88,-199,0
09:30:56,99.89,-197,0
09:30:56,99.90,-175,0
09:30:56,99.91,-235,0
09:30:56,99.92,-218,0
09:30:56,99.93,-192,0
09:30:56,99.94,-153,0
09:30:56,99.95,-122,0
09:30:56,99.96,-154,0
09:30:56,99.97,-88,0
09:30:56,99.98,-129,0
09:30:56,99.99,-36,0
09:30:56,100.00,-40,0
09:30:56,100.01,0,0
09:30:56,100.02,21,46
09:30:56,100.03,47,0
09:30:56,100.04,68,0
09:30:56,100.05,116,0
09:30:56,100.06,115,0
09:30:56,100.07,180,0
09:30:56,100.08,139,0
09:30:56,100.09,171,0
09:30:56,100.10,180,0
09:30:56,100.11,199,0
09:30:56,100.12,199,0
09:30:56,100.13,197,0
09:30:56,100.14,198,0
09:30:56,100.15,218,0
09:30:56,100.16,940,0
09:30:56,100.17,216,0
09:30:56,100.18,240,0
09:30:56,100.19,234,0
09:30:56,100.20,230,0
09:30:56,100.21,216,0
09:30:56,100.22,198,0
09:30:56,100.23,215,0
09:30:56,100.24,217,0
09:30:56,100.25,228,0
09:30:56,100.26,249,0
09:30:56,100.27,268,0
09:30:56,100.28,211,0
09:30:56,100.29,204,0
09:30:56,100.30,262,0
09:30:58,99.70,-199,0
09:30:58,99.71,-256,0
09:30:58,99.72,-211,0
09:30:58,99.73,-235,0
09:30:58,99.74,-240,0
09:30:58,99.75,-225,0
09:30:58,99.76,-247,0
09:30:58,99.77,-246,0
09:30:58,99.78,-247,0
09:30:58,99.79,-227,0
09:30:58,99.80,-238,0
09:30:58,99.81,-246,0
09:30:58,99.82,-250,0
09:30:58,99.83,-200,0
09:30:58,99.84,-219,0
09:30:58,99.85,-1064,0
09:30:58,99.86,-220,0
09:30:58,99.87,-208,0
09:30:58,99.88,-186,0
09:30:58,99.89,-221,0
09:30:58,99.90,-186,0
09:30:58,99.91,-184,0
09:30:58,99.92,-163,0
09:30:58,99.93,-207,0
09:30:58,99.94,-154,0
09:30:58,99.95,-151,0
09:30:58,99.96,-119,0
09:30:58,99.97,-82,0
09:30:58,99.98,-83,0
09:30:58,99.99,-79,0
09:30:58,100.00,-83,0
09:30:58,100.01,0,0
09:30:58,100.02,50,0
09:30:58,100.03,81,0
09:30:58,100.04,106,0
09:30:58,100.05,104,0
09:30:58,100.06,121,0
09:30:58,100.07,140,0
09:30:58,100.08,170,0
09:30:58,100.09,182,0
09:30:58,100.10,213,0
09:30:58,100.11,183,0
09:30:58,100.12,203,0
09:30:58,100.13,189,0
09:30:58,100.14,191,0
09:30:58,100.15,230,0
09:30:58,100.16,915,0
09:30:58,100.17,246,0
09:30:58,100.18,231,0
09:30:58,100.19,209,0
09:30:58,100.20,256,0
09:30:58,100.21,236,0
09:30:58,100.22,238,0
09:30:58,100.23,251,0
09:30:58,100.24,221,0
09:30:58,100.25,237,0
09:30:58,100.26,224,0
09:30:58,100.27,247,0
09:30:58,100.28,193,0
09:30:58,100.29,250,0
09:30:58,100.30,232,0
09:31:00,99.70,-272,0
09:31:00,99.71,-232,0
09:31:00,99.72,-249,0
09:31:00,99.73,-211,0
09:31:00,99.74,-244,0
09:31:00,99.75,-256,0
09:31:00,99.76,-216,0
09:31:00,99.77,-240,0
09:31:00,99.78,-227,0
09:31:00,99.79,-252,0
09:31:00,99.80,-277,0
09:31:00,99.81,-254,0
09:31:00,99.82,-222,0
09:31:00,99.83,-236,0
09:31:00,99.84,-198,0
09:31:00,99.85,-972,0
09:31:00,99.86,-224,0
09:31:00,99.87,-182,0
09:31:00,99.88,-214,0
09:31:00,99.89,-189,0
09:31:00,99.90,-200,0
09:31:00,99.91,-155,0
09:31:00,99.92,-144,0
09:31:00,99.93,-164,0
09:31:00,99.94,-159,0
09:31:00,99.95,-115,0
09:31:00,99.96,-91,0
09:31:00,99.97,-82,0
09:31:00,99.98,-62,0
09:31:00,99.99,-44,46
09:31:00,100.00,0,0
09:31:00,100.01,42,0
09:31:00,100.02,42,0
09:31:00,100.03,87,0
09:31:00,100.04,108,0
09:31:00,100.05,171,0
09:31:00,100.06,115,0
09:31:00,100.07,166,0
09:31:00,100.08,143,0
09:31:00,100.09,199,0
09:31:00,100.10,241,0
09:31:00,100.11,189,0
09:31:00,100.12,210,0
09:31:00,100.13,227,0
09:31:00,100.14,246,0
09:31:00,100.15,216,0
09:31:00,100.16,975,0
09:31:00,100.17,206,0
09:31:00,100.18,221,0
09:31:00,100.19,240,0
09:31:00,100.20,228,0
09:31:00,100.21,204,0
09:31:00,100.22,285,0
09:31:00,100.23,212,0
09:31:00,100.24,204,0
09:31:00,100.25,232,0
09:31:00,100.26,235,0
09:31:00,100.27,263,0
09:31:00,100.28,237,0
09:31:00,100.29,233,0
09:31:00,100.30,234,0
09:31:02,99.70,-227,0
09:31:02,99.71,-260,0
09:31:02,99.72,-254,0
09:31:02,99.73,-248,0
09:31:02,99.74,-229,0
09:31:02,99.75,-241,0
09:31:02,99.76,-262,0
09:31:02,99.77,-205,0
09:31:02,99.78,-227,0
09:31:02,99.79,-213,0
09:31:02,99.80,-228,0
09:31:02,99.81,-220,0
09:31:02,99.82,-234,0
09:31:02,99.83,-218,0
09:31:02,99.84,-201,0
09:31:02,99.85,-787,0
09:31:02,99.86,-231,0
09:31:02,99.87,-201,0
09:31:02,99.88,-214,0
09:31:02,99.89,-184,0
09:31:02,99.90,-183,0
09:31:02,99.91,-175,0
09:31:02,99.92,-161,0
09:31:02,99.93,-150,0
09:31:02,99.94,-147,0
09:31:02,99.95,-151,0
09:31:02,99.96,-102,0
09:31:02,99.97,-87,0
09:31:02,99.98,-84,0
09:31:02,99.99,-57,0
09:31:02,100.00,0,0
09:31:02,100.01,47,226
09:31:02,100.02,76,0
09:31:02,100.03,110,0
09:31:02,100.04,94,0
09:31:02,100.05,123,0
09:31:02,100.06,159,0
